w_mm,freq_ghz,r_ohm,l_uH,g_uS,c_pF
0.4,1.29,18.6680663272764,0.914929910873073,31.5710208146931,15.0062414662153
0.4,1.32,18.8685717429791,0.914902558278964,32.2678050388447,15.0061825651267
0.4,1.35,19.0662614438669,0.914876114950361,32.9639279106284,15.0061252180046
0.4,1.38,19.261245581762,0.914850533711863,33.6597830839561,15.0060693561969
0.4,1.41,19.4536345614084,0.914825770567444,34.3557572759774,15.0060149122606
0.4,1.44,19.6435386990275,0.914801784374268,35.0522288487529,15.0059618202093
0.4,1.47,19.8310678957411,0.914778536563342,35.7495667015936,15.005910015706
0.4,1.5,20.0163313316213,0.914755990899118,36.4481294286073,15.0058594362104
0.4,1.53,20.1994371840616,0.91473411327157,37.1482647014807,15.0058100210861
0.4,1.56,20.3804923725833,0.9147128715154,37.8503088425034,15.0057617116756
0.4,1.59,20.5596023309842,0.914692235252005,38.5545865573366,15.0057144513463
0.4,1.62,20.7368708068381,0.914672175750572,39.2614108010492,15.0056681855141
0.4,1.65,20.9123996876961,0.914652665805319,39.9710827545259,15.0056228616476
0.4,1.68,21.086288852875,0.914633679626418,40.6838918915169,15.0055784292563
0.4,1.71,21.258636049399,0.914615192742546,41.400116119395,15.0055348398663
0.4,1.74,21.4295367904629,0.914597181913372,42.1200219791297,15.005492046985
0.4,1.77,21.5990842746723,0.914579625050569,42.8438648921325,15.0054500060582
0.4,1.8,21.7673693242734,0.914562501146175,43.5718894434905,15.0054086744211
0.4,1.83,21.9344803405916,0.914545790207323,44.3043296927244,15.0053680112437
0.4,1.86,22.1005032749449,0.914529473196517,45.0414095046076,15.0053279774732
0.4,1.89,22.2655216133649,0.91451353197676,45.7833428937954,15.0052885357738
0.4,1.92,22.4296163735503,0.914497949260965,46.5303343780509,15.0052496504656
0.4,1.95,22.5928661125737,0.914482708565144,47.2825793357513,15.0052112874617
0.4,1.98,22.7553469439713,0.914467794164966,48.0402643641231,15.0051734142059
0.4,2.01,22.9171325629495,0.914453191055328,48.8035676353063,15.005135999611
0.4,2.04,23.0782942785533,0.914438884912634,49.5726592479075,15.0050990139968
0.4,2.07,23.2389010517421,0.914424862059522,50.347701572173,15.0050624290305
0.4,2.1,23.3990195384219,0.914411109431814,51.1288495873116,15.0050262176677
0.5,0.6,10.8100989303784,0.873860971555948,14.5770772869937,15.5807739469748
0.5,0.63,11.0610199542524,0.873789188497381,15.3351955034711,15.5806710303114
0.5,0.66,11.3056480927973,0.873722931506871,16.0952935315612,15.5805691961408
0.5,0.69,11.5446476338955,0.873661476854141,16.855773860769,15.5804687229978
0.5,0.72,11.7785363114796,0.873604221742611,17.6153003182031,15.5803698438504
0.5,0.75,12.0077178257611,0.873550662270019,18.3727773829201,15.580272749706
0.5,0.78,12.2325079361357,0.873500375469889,19.1273285573306,15.580177593383
0.5,0.81,12.4531552564033,0.873453004710298,19.8782745320977,15.5800844933178
0.5,0.84,12.6698577245597,0.873408247832045,20.6251117223282,15.5799935373072
0.5,0.87,12.8827755645886,0.873365847511294,21.3674916102709,15.5799047861102
0.5,0.9,13.0920414176986,0.873325583423771,22.1052012058393,15.5798182768549
0.5,0.93,13.2977681993663,0.873287265866334,22.8381448318165,15.5797340262145
0.5,0.96,13.5000551363997,0.873250730557237,23.5663273550249,15.5796520333311
0.5,0.99,13.6989923533615,0.873215834390218,24.2898389166213,15.579572282478
0.5,1.02,13.8946643077954,0.873182451961082,25.0088411620952,15.5794947454608
0.5,1.05,14.0871523164437,0.873150472720711,25.7235549323651,15.5794193837633
0.5,1.08,14.276536367914,0.873119798636716,26.4342493494383,15.579346150451
0.5,1.11,14.4628963791635,0.873090342268726,27.1412322113766,15.5792749918454
0.5,1.14,14.6463130221869,0.873062025180531,27.8448415999402,15.5792058489873
0.5,1.17,14.8268682220982,0.87303477662701,28.5454385986444,15.5791386589068
0.5,1.2,15.0046454073346,0.873008532465519,29.2434010176656,15.5790733557173
0.5,1.23,15.1797295761102,0.872983234250972,29.9391180239213,15.5790098715514
0.5,1.26,15.3522072297944,0.872958828481429,30.6329855787874,15.5789481373571
0.5,1.29,15.5221662130102,0.872935265967252,31.3254025915518,15.5788880835679
0.5,1.32,15.6896954914659,0.872912501301827,32.0167677032475,15.5788296406638
0.5,1.35,15.8548848914632,0.872890492415964,32.7074766225236,15.5787727396357
0.5,1.38,16.0178248193546,0.872869200201297,33.397919942356,15.5787173123662
0.5,1.41,16.1786059746891,0.872848588190732,34.0884813734349,15.5786632919378
0.5,1.44,16.3373190671772,0.872828622286132,34.7795363368287,15.5786106128777
0.5,1.47,16.494054544757,0.8728092705252,35.4714508648999,15.5785592113501
0.5,1.5,16.6489023377966,0.872790502880959,36.164580765368,15.5785090253015
0.5,1.53,16.8019516227256,0.872772291088418,36.8592710088581,15.5784599945678
0.5,1.56,16.9532906070334,0.872754608493947,37.555855305216,15.5784120609477
0.5,1.59,17.1030063365484,0.872737429923706,38.2546558383264,15.5783651682498
0.5,1.62,17.2511845251367,0.872720731568082,38.9559831331651,15.5783192623146
0.5,1.65,17.397909406391,0.872704490879636,39.6601360323671,15.5782742910197
0.5,1.68,17.5432636064727,0.872688686482498,40.367401762734,15.5782302042676
0.5,1.71,17.6873280369916,0.87267329809148,41.0780560748758,15.5781869539613
0.5,1.74,17.8301818066251,0.872658306439491,41.7923634416135,15.5781444939701
0.5,1.77,17.9719021500745,0.87264369321208,42.5105773028878,15.5781027800866
0.5,1.8,18.1125643729085,0.872629440988103,43.2329403467765,15.5780617699778
0.5,1.83,18.2522418108447,0.872615533185701,43.9596848178223,15.5780214231313
0.5,1.86,18.3910058020436,0.872601954012902,44.6910328452678,15.5779817007981
0.5,1.89,18.5289256710485,0.872588688422265,45.4271967849943,15.5779425659331
0.5,1.92,18.666068723067,0.872575722069071,46.1683795699914,15.5779039831336
0.5,1.95,18.8025002473728,0.872563041272668,46.9147750650749,15.577865918578
0.5,1.98,18.9382835286885,0.872550632980603,47.6665684223283,15.5778283399633
0.5,2.01,19.0734798654975,0.872538484735251,48.423936434392,15.5777912164439
0.5,2.04,19.2081485943195,0.872526584642694,49.1870478832762,15.5777545185707
0.5,2.07,19.3423471190716,0.872514921343615,49.9560638828449,15.577718218231
0.5,2.1,19.4761309447154,0.87250348398604,50.7311382135102,15.5776822885907
0.6,0.6,9.27539642463485,0.839099841039139,14.4535792041266,16.0862926245715
0.6,0.63,9.49116533354711,0.839038116362555,15.2052754654477,16.0861905799674
0.6,0.66,9.70148272062545,0.838981143178287,15.9589348940882,16.0860896086573
0.6,0.69,9.90692559450579,0.838928300582254,16.712973503584,16.0859899868176
0.6,0.72,10.1079445975908,0.838879071038719,17.4660664302863,16.0858919454436
0.6,0.75,10.3048918589507,0.838833021635546,18.2171274233199,16.0857956739263
0.6,0.78,10.4980433833143,0.838789788784858,18.9652873995416,16.0857013237911
0.6,0.81,10.6876169241944,0.838749065766251,19.7098727936895,16.0856090124727
0.6,0.84,10.8737861617939,0.838710592594681,20.4503842766285,16.085518827026
0.6,0.87,11.0566918784797,0.838674147779574,21.186476273224,16.0854308276972
0.6,0.9,11.2364507077538,0.838639541618019,21.9179375885285,16.0853450513016
0.6,0.93,11.4131619308548,0.83860661073061,22.6446733473895,16.085261514373
0.6,0.96,11.5869127088468,0.838575213603533,23.3666883677411,16.0851802160624
0.6,0.99,11.7577820660966,0.838545226945741,24.084072020294,16.085101140778
0.6,1.02,11.9258438816219,0.838516542706894,24.7969845752011,16.0850242605657
0.6,1.05,12.0911690960219,0.838489065631568,25.5056449974256,16.0849495372372
0.6,1.08,12.2538273018076,0.838462711249239,26.2103201248444,16.0848769242567
0.6,1.11,12.4138878524021,0.838437404218889,26.911315144555,16.0848063684018
0.6,1.14,12.5714205985557,0.838413076962619,27.6089652715797,16.0847378112139
0.6,1.17,12.7264963393374,0.838389668535137,28.303628528571,16.0846711902575
0.6,1.2,12.87918705731,0.838367123686067,28.9956795238323,16.084606440205
0.6,1.23,13.0295659932444,0.838345392080124,29.6855041268439,16.084543493765
0.6,1.26,13.1777076041707,0.838324427646717,30.3734949445835,16.0844822824709
0.6,1.29,13.3236874392033,0.838304188035869,31.0600475075206,16.0844227373464
0.6,1.32,13.4675819600188,0.838284634161572,31.745557080651,16.084364789461
0.6,1.35,13.6094683267755,0.838265729817197,32.4304160218955,16.0843083703906
0.6,1.38,13.7494241653708,0.838247441350377,33.1150116172654,16.0842534125955
0.6,1.41,13.8875273280197,0.838229737387058,33.7997243291792,16.0841998497252
0.6,1.44,14.0238556560219,0.838212588596291,34.4849264010141,16.084147616862
0.6,1.47,14.1584867511171,0.838195967488851,35.1709807672997,16.0840966507113
0.6,1.5,14.2914977598826,0.838179848243993,35.858240224834,16.0840468897453
0.6,1.53,14.4229651741168,0.838164206559679,36.5470468253932,16.0839982743098
0.6,1.56,14.5529646489725,0.838149019522434,37.237731455611,16.0839507466969
0.6,1.59,14.6815708397146,0.838134265493659,37.9306135740216,16.083904251191
0.6,1.62,14.8088572572953,0.838119924009783,38.6260010792181,16.0838587340919
0.6,1.65,14.9348961424472,0.838105975694108,39.3241902866011,16.0838141437185
0.6,1.68,15.0597583576322,0.838092402178541,40.0254659943061,16.0837704303978
0.6,1.71,15.1835132959372,0.838079186033746,40.7301016216491,16.0837275464403
0.6,1.74,15.3062288058454,0.838066310706478,41.4383594058343,16.0836854461062
0.6,1.77,15.427971130715,0.838053760463076,42.1504906447779,16.0836440855625
0.6,1.8,15.5488048617525,0.838041520338265,42.8667359757341,16.0836034228347
0.6,1.83,15.6687929032605,0.838029576088557,43.5873256810023,16.0835634177537
0.6,1.86,15.7879964489616,0.838017914149645,44.3124800133741,16.0835240318986
0.6,1.89,15.9064749682409,0.838006521597301,45.0424095351678,16.083485228538
0.6,1.92,16.0242862012057,0.837995386111342,45.777315465724,16.0834469725693
0.6,1.95,16.1414861615263,0.837984495942324,46.5173900331125,16.083409230457
0.6,1.98,16.2581291460903,0.837973839880646,47.2628168265589,16.0833719701719
0.6,2.01,16.3742677505776,0.837963407227816,48.0137711467366,16.0833351611295
0.6,2.04,16.4899528901349,0.837953187769654,48.770420351622,16.08329877413
0.6,2.07,16.6052338244006,0.837943171751251,49.5329241960734,16.0832627812989
0.6,2.1,16.7201581862021,0.837933349853505,50.3014351636891,16.0832271560293
0.7,0.6,8.21454233803005,0.809411498113134,14.3310109510817,16.553335509754
0.7,0.63,8.41254806270413,0.809357110871642,15.0763331414152,16.5532343306235
0.7,0.66,8.60571513545444,0.809306859975182,15.8236019413681,16.5531342156637
0.7,0.69,8.79461526258165,0.809260216981,16.5712467889971,16.5530354387098
0.7,0.72,8.97970176172978,0.809216736516463,17.317954047208,16.5529382287992
0.7,0.75,9.16133257394415,0.809176042553807,18.0626466679322,16.5528427737182
0.7,0.78,9.33978945835959,0.809137816858108,18.8044629291902,16.5527492237085
0.7,0.81,9.51529384807553,0.80910178933246,19.5427349690425,16.5526576952105
0.7,0.84,9.68801984675248,0.809067729984368,20.2769676844754,16.5525682745423
0.7,0.87,9.858104810635,0.809035442258835,21.0068184230981,16.5524810214405
0.7,0.9,10.0256579112615,0.809004757513501,21.732077773719,16.55239597241
0.7,0.93,10.1907670213301,0.808975530442804,22.4526516591783,16.5523131438455
0.7,0.96,10.3535042157002,0.808947635288023,23.16854485068,16.5522325349067
0.7,0.99,10.5139301338408,0.808920962696768,23.8798459558966,16.5521541301352
0.7,1.02,10.6720974100283,0.808895417118659,24.5867138814226,16.5520779018153
0.7,1.05,10.8280533432244,0.808870914643506,25.2893657316324,16.5520038120835
0.7,1.08,10.9818419493879,0.808847381204755,25.9880660785362,16.5519318147997
0.7,1.11,11.133505514409,0.808824751084587,26.6831175188228,16.5518618571938
0.7,1.14,11.2830857452704,0.808802965668307,27.3748524230984,16.5517938813038
0.7,1.17,11.4306245998475,0.808781972404931,28.0636257767847,16.5517278252245
0.7,1.2,11.5761648614432,0.808761723938487,28.7498090108662,16.5516636241828
0.7,1.23,11.7197505122339,0.808742177380789,29.4337847225293,16.5516012114587
0.7,1.26,11.8614269499099,0.808723293701575,30.1159421898065,16.5515405191668
0.7,1.29,12.0012410835785,0.808705037216112,30.7966735898755,16.5514814789161
0.7,1.32,12.1392413381936,0.808687375153821,31.4763708371014,16.551424022361
0.7,1.35,12.275477591144,0.808670277294337,32.1554229638009,16.5513680816581
0.7,1.38,12.4100010599793,0.80865371565973,32.8342139737342,16.5513135898408
0.7,1.41,12.5428641564171,0.808637664253584,33.5131211052455,16.5512604811215
0.7,1.44,12.6741203186186,0.808622098839179,34.1925134476199,16.5512086911333
0.7,1.47,12.803823831134,0.808606996750383,34.8727508604931,16.5511581571183
0.7,1.5,12.9320296398003,0.808592336729887,35.5541831519722,16.5511088180708
0.7,1.53,13.0587931671521,0.808578098790389,36.2371494764744,16.5510606148426
0.7,1.56,13.1841701325083,0.808564264095008,36.9219779181489,16.5510134902153
0.7,1.59,13.3082163797693,0.808550814853875,37.6089852301321,16.5509673889456
0.7,1.62,13.4309877150568,0.808537734234329,38.2984767038088,16.5509222577889
0.7,1.65,13.5525397556077,0.808525006282604,38.9907461457426,16.5508780455025
0.7,1.68,13.6729277907659,0.808512615855209,39.686075943033,16.5508347028344
0.7,1.71,13.7922066554735,0.808500548558516,40.3847372005739,16.5507921824997
0.7,1.74,13.9104306163215,0.80848879069533,41.0869899360846,16.5507504391463
0.7,1.77,14.0276532699597,0.808477329217379,41.793083320865,16.5507094293129
0.7,1.8,14.1439274534769,0.808466151682881,42.5032559560507,16.550669111381
0.7,1.83,14.2593051662225,0.808455246218429,43.2177361757215,16.5506294455219
0.7,1.86,14.3738375024474,0.808444601484607,43.9367423695823,16.5505903936407
0.7,1.89,14.4875745940821,0.808434206644818,44.6604833191172,16.5505519193172
0.7,1.92,14.6005655629366,0.80842405133688,45.3891585421339,16.5505139877464
0.7,1.95,14.7128584815942,0.808414125647047,46.1229586414842,16.5504765656772
0.7,1.98,14.8245003422754,0.808404420086126,46.8620656544986,16.5504396213518
0.7,2.01,14.935537032965,0.808394925567455,47.6066534003047,16.5504031244451
0.7,2.04,15.0460133201185,0.808385633386497,48.3568878227473,16.5503670460047
0.7,2.07,15.1559728372961,0.808376535201889,49.1129273270854,16.5503313583925
0.7,2.1,15.2654580791073,0.808367623017766,49.8749231090342,16.550296035227
0.8,0.6,7.27306748267855,0.783808369976641,14.2161994581155,16.9862919834295
0.8,0.63,7.44290023777204,0.783759911472441,14.9555506949199,16.9861916149909
0.8,0.66,7.6084315460784,0.783715182769616,15.6968330099872,16.9860923021803
0.8,0.69,7.77012206461546,0.783673697683915,16.4384884175774,16.9859943166396
0.8,0.72,7.92833238186031,0.783635050494805,17.1792137980126,16.9858978855725
0.8,0.75,8.0833447900362,0.783598901484353,17.9179407250046,16.9858031952615
0.8,0.78,8.23538085042818,0.783564965099047,18.6538143732645,16.985710394746
0.8,0.81,8.38461546412939,0.783533000286432,19.386172224594,16.9856195995346
0.8,0.84,8.53118807128784,0.783502802617487,20.1145231359569,16.985530895255
0.8,0.87,8.67521150871824,0.783474197866631,20.8385271939796,16.9854443411666
0.8,0.9,8.81677896882385,0.783447036777419,21.5579766595017,16.9853599734827
0.8,0.93,8.95596942611131,0.783421190791057,22.2727782039257,16.9852778084681
0.8,0.96,9.092851832046,0.783396548556258,22.9829365556581,16.9851978452901
0.8,0.99,9.22748832399698,0.783373013073244,23.6885396084993,16.9851200686154
0.8,1.02,9.35993664838385,0.783350499352753,24.3897449925574,16.9850444509509
0.8,1.05,9.49025196052925,0.783328932493707,25.0867680700465,16.9849709547378
0.8,1.08,9.61848813286111,0.783308246101613,25.7798712910922,16.9848995342062
0.8,1.11,9.74469867785407,0.783288380984647,26.4693548264051,16.9848301370095
0.8,1.14,9.86893737146834,0.783269284076353,27.1555483825942,16.9847627056508
0.8,1.17,9.99125864601144,0.783250907543538,27.8388041003914,16.9846971787215
0.8,1.2,10.1117178076302,0.783233208045759,28.519490434793,16.984633491968
0.8,1.23,10.2303711224733,0.783216146119052,29.1979869179634,16.9845715792052
0.8,1.26,10.3472758064881,0.783199685661661,29.8746797097821,16.9845113730921
0.8,1.29,10.4624899464475,0.783183793503624,30.5499578464102,16.9844528057859
0.8,1.32,10.576072373837,0.783168439045417,31.2242101036342,16.9843958094889
0.8,1.35,10.6880825084147,0.783153593953544,31.8978223985876,16.9843403169018
0.8,1.38,10.7985801843701,0.783139231903181,32.5711756604122,16.9842862615943
0.8,1.41,10.9076254688984,0.783125328359762,33.2446441072896,16.9842335783063
0.8,1.44,11.0152784805146,0.783111860392841,33.91859387386,16.9841822031867
0.8,1.47,11.1215992124524,0.783098806516782,34.5933819392683,16.9841320739805
0.8,1.5,11.2266473649332,0.783086146553776,35.2693553118505,16.984083130171
0.8,1.53,11.3304821888594,0.783073861515486,35.946850431779,16.9840353130839
0.8,1.56,11.4331623425357,0.783061933500281,36.6261927578061,16.983988565959
0.8,1.59,11.5347457622888,0.783050345603544,37.3076965085942,16.9839428339961
0.8,1.62,11.635289547296,0.783039081838973,37.9916645330111,16.9838980643768
0.8,1.65,11.7348498585219,0.783028127069164,38.6783882872347,16.9838542062691
0.8,1.68,11.8334818313581,0.783017466944055,39.3681478995751,16.9838112108156
0.8,1.71,11.9312395013455,0.783007087846046,40.0612123066254,16.9837690311101
0.8,1.74,12.0281757422183,0.782996976840826,40.7578394467216,16.9837276221639
0.8,1.77,12.1243422154171,0.782987121633073,41.4582764987622,16.9836869408639
0.8,1.8,12.2197893301714,0.782977510526375,42.1627601562438,16.9836469459248
0.8,1.83,12.314566213236,0.782968132386774,42.8715169279353,16.9836075978372
