# RGLC Parameters for 8mm-suspended line from 2D extractor
# Width varies from 0.2:0.1:20 (mm)
# Freq varies from 0.1 to 5 GHz in 51 steps
width_mm,freq_ghz,r_ohm,l_uH,g_uS,c_pf
4.3,1.962,3.04735413412456,0.43082303470372,47.954264625995,28.6888751950085
4.3,2.06,3.1228398998164,0.430816935305471,49.5615455122974,28.6887560431717
4.3,2.158,3.19587092189025,0.430811235495445,51.1661947872117,28.6886465666904
4.3,2.256,3.2666131068943,0.430805903101862,52.775691667331,28.688545335133
4.3,2.354,3.3352418633673,0.430800908520681,54.3963829960799,28.6884511346208
4.3,2.452,3.40193650670601,0.430796224431743,56.0336666788214,28.688362932748
4.3,2.55,3.46687600444343,0.430791825598115,57.6921454779724,28.6882798491693
4.3,2.648,3.53023583673035,0.430787688710779,59.3757552825157,28.6882011310695
4.3,2.746,3.59218576130188,0.430783792257465,61.0878717891793,28.6881261327614
4.3,2.844,3.65288829655647,0.430780116404266,62.8313991308847,28.6880542987366
4.3,2.942,3.71249776397253,0.430776642884367,64.6088435144223,28.6879851495824
4.3,3.04,3.77115975821864,0.430773354891349,66.4223744611312,28.6879182702706
4.3,3.138,3.82901093806772,0.430770236976274,68.2738758173291,28.6878533004018
4.3,3.236,3.88617905279372,0.43076727494854,70.1649883285996,28.6877899260633
4.3,3.334,3.94278313693948,0.430764455780838,72.0971452553805,28.6877278730182
4.3,3.432,3.99893382136995,0.430761767518647,74.0716022426902,28.6876669009931
4.3,3.53,4.05473372070595,0.430759199194599,76.0894624380756,28.6876067988739
4.3,3.628,4.11027786697,0.430756740747979,78.151697672259,28.687547380656
4.3,3.726,4.16565416696476,0.430754382949469,80.2591663701261,28.6874884820183
4.3,3.824,4.22094386691472,0.430752117331163,82.4126287399243,28.6874299574188
4.3,3.922,4.27622201255337,0.430749936121757,84.6127596909586,28.6873716776237
4.3,4.02,4.33155789640501,0.43074783218675,86.8601598505669,28.6873135276013
4.3,4.118,4.38701548672019,0.430745798973453,89.1553649863448,28.6872554047193
4.3,4.216,4.44265383455973,0.430743830460542,91.4988540866877,28.6871972171997
4.3,4.314,4.49852745703598,0.43074192111188,93.891056309479,28.6871388827902
4.3,4.412,4.55468669582872,0.430740065834326,96.332356973337,28.6870803276181
4.3,4.51,4.6111780508911,0.430738259939237,98.8231027367732,28.6870214851997
4.3,4.608,4.66804448982372,0.430736499107379,101.363606086708,28.6869622955826
4.3,4.706,4.72532573377744,0.430734779356972,103.95414923809,28.686902704599
4.3,4.804,4.78305852099512,0.430733097014612,106.594987530065,28.6868426632169
4.3,4.902,4.84127684925173,0.430731448688818,109.286352390675,28.6867821269729
4.3,5,4.90001219852904,0.430729831245968,112.028453930824,28.686721055476
4.4,0.1,0.668342471001693,0.427305787053115,2.28270395934026,28.9551274155113
4.4,0.198,1.0253456974216,0.427038416316009,4.0166966230696,28.9548097550415
4.4,0.296,1.27955051266876,0.426862331945219,6.61860588861923,28.9543352887121
4.4,0.394,1.45210005001352,0.426759938211097,9.78121376780276,28.9537627694184
4.4,0.492,1.58394863560307,0.426697701345603,13.2110313722278,28.9531483244746
4.4,0.59,1.69745228684867,0.426656691743677,16.6780078781487,28.9525359491839
4.4,0.688,1.80303256427221,0.426627382100456,20.0298084891239,28.9519547762965
4.4,0.786,1.9052599600618,0.426604897742039,23.1827002724737,28.9514208190177
4.4,0.884,2.00592781194492,0.426586639204625,26.1033189964749,28.9509404579501
4.4,0.982,2.10552131771989,0.426571160267734,28.7905808132035,28.950513900335
4.4,1.08,2.20393533496251,0.426557624464752,31.261584850772,28.9501378760653
4.4,1.178,2.30083451843463,0.426545530074041,33.5420424033978,28.9498074680243
4.4,1.276,2.39583480553849,0.42653456484928,35.6603994458873,28.9495172361055
4.4,1.374,2.48859147945535,0.426524526414626,37.6445466496274,28.9492618463959
4.4,1.472,2.57883694160496,0.426515277363755,39.5201793044517,28.9490363848266
4.4,1.57,2.66639131801651,0.42650671938876,41.3101370031429,28.9488364834532
4.4,1.668,2.75115884781918,0.426498778155078,43.0342871627025,28.948658342731
4.4,1.766,2.83311747276878,0.426491394378603,44.7096861300546,28.9484987007054
4.4,1.864,2.91230587684508,0.426484518535873,46.3508632673219,28.9483547786824
4.4,1.962,2.98881034309519,0.426478107720505,47.9701426448605,28.9482242197076
4.4,2.06,3.06275266143536,0.426472123771128,49.5779581066654,28.9481050283128
4.4,2.158,3.13427964215948,0.426466532150834,51.1831410366378,28.9479955154829
4.4,2.256,3.2035543936108,0.426461301267616,52.7931731424819,28.9478942503129
4.4,2.354,3.27074930292712,0.426456402050517,54.4144033837237,28.9478000185224
4.4,2.452,3.33604054858558,0.426451807671574,56.052231467289,28.9477117873637
4.4,2.55,3.39960392926553,0.426447493349135,57.7112616934058,28.9476286761996
4.4,2.648,3.46161178746294,0.426443436195478,59.3954312675325,28.9475499319654
4.4,2.746,3.52223082070265,0.426439615088021,61.108117016857,28.9474749087597
4.4,2.844,3.5816205972279,0.426436010553013,62.8522240481165,28.9474030508897
4.4,2.942,3.63993262022871,0.426432604656156,64.6302594096986,28.9473338787837
4.4,3.04,3.69730981136312,0.426429380897731,66.4443933526493,28.9472669772756
4.4,3.138,3.75388630866243,0.426426324111413,68.2965103580474,28.9472019858463
4.4,3.236,3.80978749510486,0.426423420366812,70.188251725441,28.9471385904788
4.4,3.334,3.86513019202831,0.426420656876048,72.1210512002803,28.9470765168452
4.4,3.432,3.92002296630611,0.426418021904791,74.096164853581,28.9470155245919
4.4,3.53,3.97456651216635,0.426415504688104,76.1146962082322,28.9469554025349
4.4,3.628,4.02885407808932,0.426413095351336,78.1776174266966,28.9468959646076
4.4,3.726,4.08297191676127,0.426410784836178,80.2857872279632,28.9468370464341
4.4,3.824,4.13699974195682,0.426408564831906,82.4399660818072,28.9467785024239
4.4,3.922,4.19101118078361,0.426406427711707,84.6408291307906,28.9467202033006
4.4,4.02,4.24507421321956,0.426404366473944,86.888977210911,28.9466620339937
4.4,4.118,4.29925159352816,0.426402374688142,89.184946276968,28.9466038918368
4.4,4.216,4.35360125013237,0.426400446445439,91.5292154857998,28.9465456850215
4.4,4.314,4.4081766620099,0.426398576313236,93.9222141472906,28.9464873312678
4.4,4.412,4.46302721075783,0.42639675929377,96.3643277176156,28.9464287566784
4.4,4.51,4.51819850825596,0.426394990786303,98.8559029801283,28.9463698947477
4.4,4.608,4.57373270040771,0.426393266552672,101.397252535375,28.9463106855028
4.4,4.706,4.62966874781174,0.426391582685919,103.988658702012,28.9462510747581
4.4,4.804,4.68604268446044,0.426389935581735,106.630376914116,28.9461910134651
4.4,4.902,4.7428878557072,0.426388321912492,109.322638686866,28.9461304571455
4.4,5,4.8002351368182,0.426386738603623,112.065654211379,28.9460693653948
4.5,0.1,0.655950933454248,0.423048288169542,2.28528227237607,29.2246955079398
4.5,0.198,1.00641276019652,0.422785893207484,4.0212347113766,29.2243774890561
4.5,0.296,1.25601076922605,0.422613028452755,6.62608558207147,29.2239024872253
4.5,0.394,1.4254235798662,0.422512489743464,9.79227041100452,29.2233293215014
4.5,0.492,1.55484747500347,0.422451377857694,13.2259689441336,29.2227141824703
4.5,0.59,1.66623844883942,0.422411111391701,16.6968702430726,29.2221011151026
4.5,0.688,1.76983644569736,0.422382335707847,20.0524669395807,29.2215192851
4.5,0.786,1.87013501448472,0.422360263601658,23.2089309655872,29.2209847238335
4.5,0.884,1.96889927114769,0.422342341885548,26.132859920379,29.2205038191943
4.5,0.982,2.06660853886551,0.422327149910671,28.8231683731028,29.2200767787262
4.5,1.08,2.16316140984761,0.422313865918652,31.2969745326706,29.2197003286792
4.5,1.178,2.25822959396017,0.42230199697976,33.580018605184,29.2193695464162
4.5,1.276,2.35143632206949,0.422291236319848,35.7007786417984,29.2190789857066
4.5,1.374,2.4424429916342,0.422281385128085,37.6871768135784,29.2188233066229
4.5,1.472,2.53098640439864,0.42227230844576,39.5649374614712,29.2185975895497
4.5,1.57,2.61688930158155,0.422263909745363,41.356926021207,29.2183974616083
4.5,1.668,2.70005691140627,0.422256116065384,43.0830324038301,29.2182191189596
4.5,1.766,2.78046679621993,0.422248869238532,44.760332277582,29.21805929596
4.5,1.864,2.85815617497065,0.422242120690106,46.4033714706041,29.217915210772
4.5,1.962,2.93320904939094,0.422235828346014,48.0244880254239,29.2177845037739
4.5,2.06,3.00574434915352,0.422229954791009,49.6341276193153,29.2176651772385
4.5,2.158,3.07590564414754,0.422224466166127,51.2411316552903,29.2175555402382
4.5,2.256,3.14385258232041,0.422219331500088,52.8529903315632,29.2174541602475
4.5,2.354,3.20975399535466,0.42221452229243,54.4760598148337,29.2173598216105
4.5,2.452,3.27378250570754,0.422210012240264,56.1157459434621,29.2172714904092
4.5,2.55,3.33611042466586,0.422205777045217,57.7766582475147,29.2171882850088
4.5,2.648,3.39690672471855,0.42220179426407,59.4627384059944,29.217109451491
4.5,2.746,3.4563348834138,0.42219804318265,61.1773670842302,29.2170343432224
4.5,2.844,3.51455141925266,0.422194504702032,62.923452692161,29.2169624038801
4.5,2.942,3.5717049667092,0.422191161231556,64.7035051299304,29.2168931533489
4.5,3.04,3.6279357635712,0.422187996586256,66.5196971183478,29.2168261759919
4.5,3.138,3.68337544762241,0.422184995887884,68.3739152841252,29.2167611108812
4.5,3.236,3.7381470804526,0.422182145469558,70.2678027966171,29.2166976436436
4.5,3.334,3.79236533371784,0.422179432784339,72.2027950356657,29.2166354996401
4.5,3.432,3.84613678764617,0.422176846318159,74.180149505164,29.2165744382446
4.5,3.53,3.89956030331778,0.422174375507422,76.200970987873,29.2165142480335
4.5,3.628,3.95272743963021,0.422172010661542,78.2662327571653,29.2164547427289
4.5,3.726,4.00572289326842,0.422169742890514,80.3767945143123,29.2163957577687
4.5,3.824,4.05862494579168,0.422167564037558,82.5334175999895,29.2163371473971
4.5,3.922,4.11150590643359,0.42216546661673,84.736777930946,29.2162787821909
4.5,4.02,4.16443254264999,0.422163443755364,86.9874770331629,29.2162205469491
4.5,4.118,4.21746649306228,0.422161489141125,89.2860514779209,29.2161623388888
4.5,4.216,4.27066465940772,0.422159596973446,91.632980974215,29.2161040660972
4.5,4.314,4.32407957556793,0.422157761919065,94.0286953276533,29.2160456462011
4.5,4.412,4.37775975281664,0.422155979071399,96.4735804405082,29.2159870052192
4.5,4.51,4.43175000119831,0.422154243913479,98.967983498487,29.2159280765703
4.5,4.608,4.48609172749191,0.422152552284153,101.512217465845,29.2158688002135
4.5,4.706,4.54082321058431,0.422150900347325,104.106564990734,29.2158091219015
4.5,4.804,4.59597985531841,0.422149284563941,106.751281806369,29.2157489925302
4.5,4.902,4.65159442602628,0.422147701666519,109.44659970008,29.2156883675707
4.5,5,4.70769726103152,0.422146148635975,112.192729111098,29.2156272065726
4.6,0.1,0.644021983044617,0.418891256672175,2.28753055927637,29.4919324217122
4.6,0.198,0.988100381236896,0.418633653058727,4.02519204506924,29.4916140903353
4.6,0.296,1.23316354479185,0.418463940962207,6.63260827786476,29.4911386215946
4.6,0.394,1.3995078271669,0.418365235161469,9.80191270729483,29.490564892212
4.6,0.492,1.52659680742453,0.418305237791453,13.2389961443528,29.4899491479328
4.6,0.59,1.63598773581766,0.418265706268504,16.7133208022963,29.4893354770341
4.6,0.688,1.73773535221708,0.418237456277942,20.0722287755282,29.4887530739563
4.6,0.786,1.83625243261437,0.418215787668892,23.2318089773861,29.4882179859195
4.6,0.884,1.93327270545863,0.418198193628303,26.1586256711609,29.4877366071792
4.6,0.982,2.02926721759524,0.418183279285481,28.85159200655,29.4873091455508
4.6,1.08,2.12413658735831,0.418170237785394,31.3278428054452,29.4869323241129
4.6,1.178,2.21755845731763,0.418158585141811,33.6131434709,29.4866012154186
4.6,1.276,2.30916270347136,0.4181480201572,35.7360000186779,29.4863103678992
4.6,1.374,2.39861655682415,0.418138347648744,37.7243620871176,29.4860544363838
4.6,1.472,2.48566121089615,0.418129435135159,39.6039793527038,29.4858284964207
4.6,1.57,2.57012220437038,0.418121187874188,41.3977397910946,29.4856281708287
4.6,1.668,2.65190606139333,0.418113534264486,43.1255529339285,29.4854496520233
4.6,1.766,2.73099034459545,0.418106417230857,44.8045113037025,29.485289671144
4.6,1.864,2.80741122181544,0.418099789115414,46.4491750928918,29.4851454436116
4.6,1.962,2.88125083401997,0.418093608640635,48.0718945334146,29.4850146074777
4.6,2.06,2.95262565909005,0.418087839100381,49.6831256264094,29.484895163045
4.6,2.158,3.02167641100024,0.418082447277043,51.2917185163521,29.4847854177176
4.6,2.256,3.08855963106515,0.41807740278501,52.9051708095391,29.4846839375563
4.6,2.354,3.15344091543388,0.418072677661478,54.5298449612656,29.4845895057054
4.6,2.452,3.21648961601995,0.418068246098374,56.1711521600619,29.4845010872263
4.6,2.55,3.27787480878541,0.418064084253064,57.8337064996311,29.4844177996136
4.6,2.648,3.33776231691219,0.418060170101995,59.521453562824,29.4843388882045
4.6,2.746,3.39631258989266,0.418056483317171,61.2377773644827,29.4842637057269
4.6,2.844,3.45367926244964,0.418053005154692,62.9855891973641,29.4841916953084
4.6,2.942,3.51000824319556,0.418049718349983,64.7674014505725,29.4841223763595
4.6,3.04,3.56543720853317,0.418046607017307,66.5853890006116,29.4840553328326
4.6,3.138,3.62009540067102,0.418043656552803,68.4414403471031,29.4839902034431
4.6,3.236,3.67410364900206,0.418040853541041,70.3372002916664,29.4839266735073
4.6,3.334,3.72757455130503,0.418038185665422,72.2741056410242,29.4838644681145
4.6,3.432,3.78061276543625,0.418035641622812,74.2534151501407,29.483803346401
4.6,3.53,3.83331537370148,0.418033211042765,76.2762347019138,29.4837430967339
4.6,3.628,3.88577229131084,0.418030884411553,78.3435385398965,29.4836835326514
4.6,3.726,3.9380666975981,0.418028653001143,80.4561872233262,29.4836244894286
4.6,3.824,3.99027547437645,0.418026508803129,82.6149428536772,29.4835658211655
4.6,3.922,4.04246964020904,0.41802444446753,84.8204820241283,29.483507398311
4.6,4.02,4.09471477275263,0.418022453246326,87.0734068636384,29.4834491055501
4.6,4.118,4.14707141390076,0.418020528941517,89.3742544823496,29.4833908399981
4.6,4.216,4.19959545438426,0.418018665857464,91.7235050720112,29.4833325096515
4.6,4.314,4.2523384959226,0.418016858757268,94.1215888717643,29.4832740320555
4.6,4.412,4.3053481900719,0.418015102822901,96.5688921741318,29.4832153331555
4.6,4.51,4.35866855367412,0.418013393618827,99.0657625169222,29.4831563463044
4.6,4.608,4.41234026134605,0.418011727058845,101.612513182792,29.483097011402
4.6,4.706,4.46640091581155,0.418010099375881,104.209427108462,29.4830372741472
4.6,4.804,4.52088529711802,0.41800850709451,106.856760289247,29.4829770853871
4.6,4.902,4.57582559192124,0.418006947005941,109.554744751051,29.4829164005489
4.6,5,4.63125160409631,0.418005416145277,112.30359115072,29.482855179142
4.7,0.1,0.632560861670477,0.414829335960931,2.29050259945059,29.7595716592343
4.7,0.198,0.970530907963768,0.414576380187877,4.03042302563712,29.7592529146484
4.7,0.296,1.21129980275546,0.414409683219101,6.6412297848586,29.7587768285605
4.7,0.394,1.37473949187084,0.414312717290573,9.81465684991302,29.7582023539838
4.7,0.492,1.49960544855753,0.41425377584054,13.2562130374235,29.7575858096164
4.7,0.59,1.60707977319848,0.414214941990864,16.7350607553391,29.7569713409919
4.7,0.688,1.70704655846737,0.414187193244854,20.0983432391536,29.7563881805288
4.7,0.786,1.80384623369974,0.414165911514755,23.2620398136648,29.7558523963766
4.7,0.884,1.89918603240171,0.414148633431057,26.1926708103294,29.7553703911811
4.7,0.982,1.99353158112043,0.414133988135957,28.8891476036405,29.754942373097
4.7,1.08,2.08678716430754,0.414121182584633,31.368627042613,29.7545650609966
4.7,1.178,2.1786372459043,0.414109741041348,33.6569078756977,29.754233521065
4.7,1.276,2.26871876300173,0.414099367438221,35.7825331013654,29.753942294671
4.7,1.374,2.35670489988943,0.414089869928999,37.7734886689104,29.7536860297093
4.7,1.472,2.44234118166279,0.414081118318757,39.6555577389133,29.7534597953338
4.7,1.57,2.5254557824041,0.414073019525126,41.4516580705545,29.7532592086758
4.7,1.668,2.60595631060742,0.414065503224915,43.181725117457,29.7530804572007
4.7,1.766,2.68382010250803,0.414058513381671,44.8628736664519,29.7529202677962
4.7,1.864,2.75908205477205,0.414052003219869,46.5096828830835,29.7527758522601
4.7,1.962,2.83182224693957,0.414045932236474,48.1345190979952,29.7526448455702
4.7,2.06,2.9021545304538,0.414040264420365,49.7478519459997,29.7525252454259
4.7,2.158,2.97021661721104,0.41403496718627,51.3585431145601,29.7524153570272
4.7,2.256,3.03616182401538,0.414030010728374,52.9740999914497,29.7523137445675
4.7,2.354,3.10015242008748,0.414025367617533,54.6008933346201,29.7522191896062
4.7,2.452,3.16235441921167,0.414021012537547,56.244341395696,29.7521306558562
4.7,2.55,3.22293361520315,0.41401692209913,57.909064292601,29.7520472596624
4.7,2.648,3.28205265278022,0.41401307469624,59.5990127609755,29.7519682453784
4.7,2.746,3.33986893893489,0.414009450384953,61.3175752363265,29.7518929648888
4.7,2.844,3.39653322217978,0.414006030774263,63.0676668157138,29.7518208605952
4.7,2.942,3.4521886924519,0.414002798923463,64.8518031723883,29.7517514512818
4.7,3.04,3.50697047949729,0.413999739243748,66.6721620268693,29.7516843203584
4.7,3.138,3.56100545045213,0.413996837403272,68.5306343493318,29.7516191060695
4.7,3.236,3.61441222730768,0.413994080235628,70.4288670941386,29.7515554933212
4.7,3.334,3.66730136182644,0.413991455652094,72.368298949508,29.7514932068443
4.7,3.432,3.71977561941777,0.413988952558005,74.3501903197082,29.7514320054608
4.7,3.53,3.77193033479208,0.413986560773603,76.3756485375951,29.751371677262
4.7,3.628,3.82385381125974,0.4139842709596,78.4456491250339,29.7513120355429
4.7,3.726,3.87562774269122,0.413982074547558,80.5610537713553,29.7512529153637
4.7,3.824,3.92732764274726,0.41397996367513,82.722625579776,29.7511941706341
4.7,3.922,3.97902327031941,0.413977931126058,84.9310420337647,29.7511356716338
4.7,4.02,4.03077904344547,0.413975970274809,87.1869060555302,29.7510773028976
4.7,4.118,4.08265443649061,0.413974075035636,89.4907554637527,29.7510189614066
4.7,4.216,4.13470435728615,0.413972239815843,91.8430710845795,29.750960555037
4.7,4.314,4.18697950233145,0.413970459472993,94.2442837265028,29.7509020012264
4.7,4.412,4.23952668920148,0.413968729275802,96.6947801941892,29.7508432258237
4.7,4.51,4.29238916605024,0.413967044868451,99.1949084871606,29.7507841620948
4.7,4.608,4.34560689862773,0.413965402238052,101.744982305232,29.7507247498608
4.7,4.706,4.39921683558822,0.413963797685013,104.345284962828,29.7506649347499
4.7,4.804,4.45325315310307,0.413962227796068,106.996072797963,29.7506046675451
4.7,4.902,4.507747479933,0.413960689419736,109.697578148111,29.7505439036151
4.7,5,4.56272910418898,0.413959179644002,112.450011953957,29.7504826024166
4.8,0.1,0.621578405217227,0.410856399204752,2.29394652759591,30.0307445227762
4.8,0.198,0.9537468019846,0.410607987773723,4.03648436078369,30.0304252993077
4.8,0.296,1.1905323872604,0.410444155283569,6.65121953034499,30.0299484977817
4.8,0.394,1.35128830309001,0.41034881744138,9.82942301641309,30.0293731596507
4.8,0.492,1.47408450057124,0.410290861138405,13.2761609665277,30.0287556881695
4.8,0.59,1.57976078622554,0.410252681852689,16.7602484263097,30.028140295224
4.8,0.688,1.67805353697556,0.410225408381014,20.1285982835181,30.027556257233
4.8,0.786,1.77324536477563,0.410204497995208,23.2970629681928,30.0270196665852
4.8,0.884,1.86702610014168,0.410187526623161,26.2321119860361,30.0265369356352
4.8,0.982,1.95986154144069,0.410173144830654,28.9326547148949,30.0261082729193
4.8,1.08,2.05166289146423,0.410160571744383,31.4158735675452,30.0257303924273
4.8,1.178,2.14212307968086,0.410149338836647,33.7076059541201,30.0253983529594
4.8,1.276,2.23088664055288,0.410139154511152,35.8364377368678,30.0251066876969
4.8,1.374,2.31763250313565,0.410129829852847,37.8303969419322,30.0248500364977
4.8,1.472,2.40210984141062,0.410121236715379,39.7153055257937,30.0246234611053
4.8,1.57,2.48414850925465,0.410113283549327,41.5141157524622,30.0244225720603
4.8,1.668,2.56365611732622,0.410105901254986,43.2467931043426,30.0242435510924
4.8,1.766,2.64060866917293,0.410099034825813,44.9304781582376,30.0240831201637
4.8,1.864,2.71503872789033,0.410092638387558,46.5797720559921,30.0239384868743
4.8,1.962,2.78702333479217,0.410086672246056,48.2070597743193,30.023807282641
4.8,2.06,2.85667284602245,0.410081101126906,49.8228267383049,30.0236875021471
4.8,2.158,2.92412121913706,0.410075893120904,51.435948003745,30.0235774480399
4.8,2.256,2.98951791022925,0.410071019044513,53.0539422862407,30.0234756823494
4.8,2.354,3.05302133511681,0.41006645204158,54.6831899586013,30.0233809847989
4.8,2.452,3.11479374305703,0.410062167322979,56.3291174515279,30.0232923175397
4.8,2.55,3.17499730818001,0.410058141983473,57.9963518587309,30.0232087955845
4.8,2.648,3.23379123645298,0.410054354860738,59.6888498823143,30.0231296621482
4.8,2.746,3.29132969807914,0.41005078641689,61.4100050762899,30.0230542681381
4.8,2.844,3.34776041661953,0.410047418631893,63.1627369423536,30.0229820551153
4.8,2.942,3.40322377071788,0.41004423490353,64.9495649559544,30.0229125411381
4.8,3.04,3.45785228865959,0.410041219951526,66.7726701300601,30.0228453089885
4.8,3.138,3.51177043831671,0.410038359725037,68.6339462947614,30.0227799963652
4.8,3.236,3.56509463454379,0.410035641313455,70.5350428962584,30.0227162876992
4.8,3.334,3.61793340260846,0.410033052860846,72.4774008004549,30.0226539073061
4.8,3.432,3.67038764990105,0.410030583484369,74.462282320385,30.0225926136442
4.8,3.53,3.72255100926496,0.410028223197039,76.4907964667892,30.0225321944851
4.8,3.628,3.7745102261746,0.410025962835037,78.5639202406175,30.0224724628421
4.8,3.726,3.82634556901789,0.410023793989709,80.6825166386135,30.0224132535265
4.8,3.824,3.87813124724372,0.410021708944279,82.8473499227449,30.0223544202277
4.8,3.922,3.92993582640209,0.410019700615191,85.0590986061383,30.0222958330298
4.8,4.02,3.98182263238248,0.410017762497961,87.3183665282578,30.0222373762931
4.8,4.118,4.03385013965037,0.410015888617345,89.6256923269124,30.0221789468433
4.8,4.216,4.08607234016042,0.410014073481599,91.9815575614946,30.0221204524177
4.8,4.314,4.13853909102432,0.410012312040596,94.3863936983871,30.0220618103292
4.8,4.412,4.19129644003891,0.410010599647529,96.8405881338715,30.0220029463148
4.8,4.51,4.24438692892304,0.410008932023961,99.3444894006572,30.0219437935395
4.8,4.608,4.29784987463664,0.410007305227946,101.898411680121,30.0218842917338
4.8,4.706,4.3517216295153,0.410005715625001,104.502638722534,30.0218243864436
4.8,4.804,4.40603582118993,0.410004159861664,107.157427261189,30.0217640283776
4.8,4.902,4.46082357340499,0.410002634841445,109.863009992761,30.0217031728372
4.8,5,4.51611370892461,0.410001137702936,112.619598184996,30.0216417792176
4.9,0.1,0.610927376467616,0.406975168930536,2.2956174212436,30.2942309038558
4.9,0.198,0.937402992939223,0.406730786915824,4.03942563808068,30.2939114482299
4.9,0.296,1.16995849032852,0.406569756364759,6.6560679046104,30.2934342997926
4.9,0.394,1.32781221044097,0.406476091915043,9.83659081291403,30.2928585428113
4.9,0.492,1.44840526776744,0.406419158686304,13.2858458077188,30.2922406215078
4.9,0.59,1.55219775406746,0.406381648148165,16.7724792885464,30.2916247799472
4.9,0.688,1.64873572460264,0.406354844853061,20.1432921597459,30.2910403159159
4.9,0.786,1.74221064233378,0.406334288101062,23.3140750360277,30.290503333598
4.9,0.884,1.83427083840314,0.406317598563769,26.2512725465777,30.2900202500952
4.9,0.982,1.92536565474655,0.406303452187925,28.9537929388143,30.2895912741599
4.9,1.08,2.01540246955192,0.406291083017661,31.4388309229438,30.2892131174357
4.9,1.178,2.10407652119245,0.406280031567711,33.7322426077802,30.2888808351553
4.9,1.276,2.19103727598351,0.406270011877209,35.8626346270473,30.2885889565372
4.9,1.374,2.27596930005608,0.406260838639771,37.858055419404,30.2883321175445
4.9,1.472,2.35862708397254,0.406252386088683,39.7443457761414,30.2881053763275
4.9,1.57,2.43884496925954,0.406244564298302,41.5444747220994,30.287904340229
4.9,1.668,2.5165340211696,0.406237305322857,43.2784223326498,30.2877251881948
4.9,1.766,2.59167263772905,0.406230555014978,44.9633417221826,30.2875646397951
4.9,1.864,2.6642947878573,0.406224268172709,46.6138447194522,30.2874199005913
4.9,1.962,2.73447805092731,0.406218405653924,48.242325371087,30.2872886002702
4.9,2.06,2.80233259326574,0.406212932657035,49.8592767848551,30.2871687320498
4.9,2.158,2.86799159532242,0.40620781769155,51.4735805223487,30.2870585973365
4.9,2.256,2.93160327973252,0.406203031953805,53.0927608131551,30.2869567571089
4.9,2.354,2.99332448859464,0.406198548937853,54.7232027112735,30.2868619901976
4.9,2.452,3.05331565649862,0.406194344180594,56.3703366304299,30.2867732579947
4.9,2.55,3.11173698454,0.406190395081908,58.0387930621579,30.2866896748654
4.9,2.648,3.16874561429762,0.406186680765681,59.7325316154537,30.2866104834705
4.9,2.746,3.22449361339712,0.406183181962611,61.4549483387374,30.2865350342421
4.9,2.844,3.27912660586583,0.406179880904532,63.2089648808285,30.2864627683325
4.9,2.942,3.33278290506022,0.406176761225117,64.9971025712094,30.2863932034471
4.9,3.04,3.38559303116133,0.406173807864685,66.8215440288742,30.2863259220623
4.9,3.138,3.43767951736018,0.406171006978338,68.684184479498,30.2862605616114
4.9,3.236,3.48915692815318,0.406168345847452,70.5866745857828,30.2861968062942
4.9,3.334,3.54013202947595,0.406165812794804,72.530456277293,30.2861343802243
4.9,3.432,3.59070406386915,0.406163397103706,74.5167927998927,30.2860730416829
4.9,3.53,3.64096509479375,0.406161088941483,76.5467939848361,30.2860125782863
4.9,3.628,3.69100039294923,0.406158879287503,78.6214375568836,30.2859528029104
4.9,3.726,3.74088884435137,0.406156759865888,80.7415871530934,30.2858935502457
4.9,3.824,3.79070336532526,0.406154723082911,82.9080076034507,30.2858346738742
4.9,3.922,3.84051131374951,0.406152761969011,85.1213779263301,30.2857760437847
4.9,4.02,3.89037488909595,0.406150870125284,87.3823024118006,30.2857175442527
4.9,4.118,3.94035151624673,0.40614904167426,89.6913201005827,30.2856590720282
4.9,4.216,3.99049420990485,0.406147271214739,92.0489129132488,30.2856005347809
4.9,4.314,4.0408519177774,0.406145553780447,94.4555126407567,30.2855418497629
4.9,4.412,4.09146984171115,0.40614388480225,96.9115069717788,30.2854829426566
4.9,4.51,4.14238973668081,0.406142260073671,99.4172447030529,30.2854237465782
4.9,4.608,4.19365018803841,0.406140675719462,101.973040254934,30.2853642012138
4.9,4.706,4.24528686777955,0.40613912816697,104.579177594502,30.2853042520693
4.9,4.804,4.29733277080833,0.406137614120085,107.23591365219,30.2852438498172
4.9,4.902,4.34981843231964,0.406136130535534,109.943481304339,30.2851829497259
4.9,5,4.40277212748792,0.406134674601315,112.702091982797,30.2851215111611
5,0.1,0.600686599969203,0.403176788022103,2.29873682454441,30.5625657060978
5,0.198,0.921714143593909,0.402936473010698,4.04491586477108,30.5622458167378
5,0.296,1.1503803763933,0.402778128485907,6.66511649926544,30.5617680203042
5,0.394,1.30559149175387,0.402686027804838,9.84996598603816,30.561191481158
5,0.492,1.42416438154324,0.402630044838636,13.3039148226992,30.5605727201031
5,0.59,1.52621615627878,0.402593159691388,16.7952947649418,30.5599560413026
5,0.688,1.62113202380918,0.402566802587467,20.1706980479088,30.5593707823993
5,0.786,1.71303231232592,0.402546587512711,23.3458003184925,30.558833069537
5,0.884,1.80353701945302,0.402530175035869,26.2870001428785,30.5583493286155
5,0.982,1.8930874779654,0.402516263334311,28.9932039401418,30.5579197687369
5,1.08,1.98159236383983,0.402504099323254,31.4816295623882,30.5575410971248
5,1.178,2.06875196188686,0.402493231238484,33.7781681297146,30.5572083623252
